index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,FirstName,LastName,group,id,group_size,Financial,TravellerType,Cabin_y,LastName_y,HomePlanet_y,Cabin_deck,Cabin_num,Cabin_side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age_group
3485,3747_04,Europa,True,B/118/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tabiton Ambleetive,True,1,0.0,Tabiton,Ambleetive,3747,4,4,poor,GROUP,B/118/P,Entratable,Europa,B,118,P,True,False,False,False,False,False,3
3482,3747_01,Europa,False,B/118/P,TRAPPIST-1e,39.0,False,0.0,2576.0,0.0,234.0,237.0,Achium Entratable,False,1,3047.0,Achium,Entratable,3747,1,4,rich,GROUP,B/118/P,Entratable,Europa,B,118,P,True,False,False,False,False,False,5
3484,3747_03,Europa,False,B/118/P,TRAPPIST-1e,53.0,False,0.0,3377.0,0.0,193.0,5563.0,Dsch Brakebarne,False,1,9133.0,Dsch,Brakebarne,3747,3,4,middle,FAMILY,B/118/P,Entratable,Europa,B,118,P,True,False,False,False,False,False,6
3483,3747_02,Europa,True,B/118/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Lesat Brakebarne,True,1,0.0,Lesat,Brakebarne,3747,2,4,poor,FAMILY,B/118/P,Entratable,Europa,B,118,P,True,False,False,False,False,False,4
3486,3748_01,Mars,True,F/774/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Pot Gin,True,1,0.0,Pot,Gin,3748,1,1,poor,INDIVIDUAL,F/774/P,Gin,Mars,F,774,P,False,False,True,False,False,False,0
3488,3749_02,Europa,True,B/119/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Gimpus Fordulgaug,True,1,0.0,Gimpus,Fordulgaug,3749,2,2,poor,FAMILY,B/119/P,Fordulgaug,Europa,B,119,P,True,False,False,False,False,False,5
3487,3749_01,Europa,True,B/119/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Enibik Fordulgaug,True,1,0.0,Enibik,Fordulgaug,3749,1,2,poor,FAMILY,B/119/P,Fordulgaug,Europa,B,119,P,True,False,False,False,False,False,5
3490,3750_02,Earth,False,G/610/P,TRAPPIST-1e,48.0,False,396.0,0.0,,0.0,297.0,Leony Mayods,False,1,693.0,Leony,Mayods,3750,2,2,poor,FAMILY,F/775/P,Mayods,Earth,G,610,P,False,False,True,False,False,False,5
3489,3750_01,Earth,False,F/775/P,TRAPPIST-1e,18.0,False,64.0,0.0,3.0,3440.0,5.0,Antone Mayods,False,1,3512.0,Antone,Mayods,3750,1,2,rich,FAMILY,F/775/P,Mayods,Earth,F,775,P,False,False,True,False,False,False,3
3491,3751_01,Earth,False,,TRAPPIST-1e,24.0,False,0.0,274.0,594.0,35.0,658.0,Ambert Ericksonga,True,1,1561.0,Ambert,Ericksonga,3751,1,1,rich,INDIVIDUAL,,Ericksonga,Earth,,-1,,True,False,False,False,False,False,4
3492,3752_01,Europa,False,D/120/S,TRAPPIST-1e,52.0,False,0.0,5.0,0.0,108.0,1788.0,Tarrak Femoused,False,1,1901.0,Tarrak,Femoused,3752,1,1,rich,INDIVIDUAL,D/120/S,Femoused,Europa,D,120,S,True,False,False,False,False,False,6
3493,3753_01,Earth,False,F/776/P,55 Cancri e,55.0,False,0.0,519.0,131.0,63.0,3.0,,False,1,716.0,,,3753,1,1,poor,INDIVIDUAL,F/776/P,,Earth,F,776,P,False,False,True,False,False,False,6
3494,3754_01,Earth,True,G/611/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Naomin Sterson,True,1,0.0,Naomin,Sterson,3754,1,1,poor,INDIVIDUAL,G/611/P,Sterson,Earth,G,611,P,False,False,True,False,False,False,5
3496,3755_02,Earth,True,G/612/P,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,,False,1,0.0,,Gallencis,3755,2,2,poor,GROUP,G/612/P,Gallencis,Earth,G,612,P,False,False,True,False,False,False,2
3495,3755_01,Earth,True,,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Stendy Gallencis,False,1,0.0,Stendy,Gallencis,3755,1,2,poor,GROUP,G/612/P,Gallencis,Earth,,-1,,True,False,False,False,False,False,4
3497,3756_01,Mars,True,F/707/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Blus Snoaf,True,1,0.0,Blus,Snoaf,3756,1,1,poor,INDIVIDUAL,F/707/S,Snoaf,Mars,F,707,S,False,False,True,False,False,False,3
3498,3757_01,Earth,True,G/617/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Hubbarrison,True,1,0.0,Loresa,Hubbarrison,3757,1,1,poor,INDIVIDUAL,G/617/S,Hubbarrison,Earth,G,617,S,False,False,True,False,False,False,5
3499,3758_01,Earth,False,G/618/S,TRAPPIST-1e,18.0,False,381.0,4.0,0.0,0.0,368.0,Ianya Litthews,False,1,753.0,Ianya,Litthews,3758,1,2,poor,FAMILY,G/618/S,Litthews,Earth,G,618,S,False,False,True,False,False,False,3
3500,3758_02,Earth,True,G/618/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,True,1,0.0,Oraine,Litthews,3758,2,2,poor,FAMILY,G/618/S,Litthews,Earth,G,618,S,False,False,True,False,False,False,4
3501,3759_01,Earth,True,G/619/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Elene Hendrys,True,1,0.0,Elene,Hendrys,3759,1,1,poor,INDIVIDUAL,G/619/S,Hendrys,Earth,G,619,S,False,False,True,False,False,False,4
3502,3760_01,Earth,True,G/613/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Paulia Kennetty,True,1,0.0,Paulia,Kennetty,3760,1,1,poor,INDIVIDUAL,G/613/P,Kennetty,Earth,G,613,P,False,False,True,False,False,False,4
3503,3761_01,,False,E/222/P,55 Cancri e,45.0,False,824.0,2196.0,385.0,19.0,1113.0,Nuscham Stingive,True,1,4537.0,Nuscham,Stingive,3761,1,1,rich,INDIVIDUAL,E/222/P,Stingive,,E,222,P,True,False,False,False,False,False,5
1769,3762_01,,False,E/250/S,TRAPPIST-1e,62.0,False,355.0,0.0,869.0,0.0,74.0,Guink Tre,,0,1298.0,Guink,Tre,3762,1,1,poor,INDIVIDUAL,E/250/S,Tre,,E,250,S,True,False,False,False,False,False,7
1770,3763_01,Earth,False,F/708/S,55 Cancri e,15.0,False,0.0,0.0,0.0,718.0,0.0,Healle Bushafford,,0,718.0,Healle,Bushafford,3763,1,1,poor,INDIVIDUAL,F/708/S,Bushafford,Earth,F,708,S,False,False,True,False,False,False,3
1772,3764_02,Earth,True,G/614/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Lan Moodmandez,,0,0.0,Lan,Moodmandez,3764,2,2,poor,FAMILY,G/614/P,Moodmandez,Earth,G,614,P,False,False,True,False,False,False,2
1771,3764_01,Earth,True,G/614/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Leenny Moodmandez,,0,0.0,Leenny,Moodmandez,3764,1,2,poor,FAMILY,G/614/P,Moodmandez,Earth,G,614,P,False,False,True,False,False,False,4
3504,3765_01,Mars,True,F/709/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Jayrin Cle,True,1,0.0,Jayrin,Cle,3765,1,1,poor,INDIVIDUAL,F/709/S,Cle,Mars,F,709,S,False,False,True,False,False,False,4
1774,3766_02,Europa,True,D/126/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Saleh Stpingepid,,0,0.0,Saleh,Stpingepid,3766,2,2,poor,FAMILY,D/126/P,Stpingepid,Europa,D,126,P,True,False,False,False,False,False,3
1773,3766_01,Europa,True,D/126/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Eltar Stpingepid,,0,0.0,Eltar,Stpingepid,3766,1,2,poor,FAMILY,D/126/P,Stpingepid,Europa,D,126,P,True,False,False,False,False,False,4
3505,3767_01,Europa,False,B/146/S,55 Cancri e,44.0,False,0.0,280.0,112.0,0.0,9244.0,Sadaton Alenat,False,1,9636.0,Sadaton,Alenat,3767,1,1,middle,INDIVIDUAL,B/146/S,Alenat,Europa,B,146,S,True,False,False,False,False,False,5
3506,3768_01,Earth,False,F/710/S,TRAPPIST-1e,20.0,False,0.0,0.0,717.0,0.0,0.0,Jonaye Rushing,True,1,717.0,Jonaye,Rushing,3768,1,1,poor,INDIVIDUAL,F/710/S,Rushing,Earth,F,710,S,False,False,True,False,False,False,3
3507,3769_01,Mars,False,E/251/S,TRAPPIST-1e,47.0,False,1037.0,0.0,258.0,4.0,0.0,Guar Stead,False,1,1299.0,Guar,Stead,3769,1,1,poor,INDIVIDUAL,E/251/S,Stead,Mars,E,251,S,True,False,False,False,False,False,5
3508,3770_01,Earth,True,G/615/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Deandy Anthompson,True,1,0.0,Deandy,Anthompson,3770,1,1,poor,INDIVIDUAL,G/615/P,Anthompson,Earth,G,615,P,False,False,True,False,False,False,3
3509,3771_01,Europa,False,B/120/P,TRAPPIST-1e,28.0,False,80.0,828.0,0.0,4494.0,4269.0,Mesarid Pinoffent,False,1,9671.0,Mesarid,Pinoffent,3771,1,1,middle,INDIVIDUAL,B/120/P,Pinoffent,Europa,B,120,P,True,False,False,False,False,False,4
3511,3772_02,Earth,False,F/777/P,TRAPPIST-1e,20.0,False,0.0,,422.0,0.0,0.0,Tany Castron,True,1,422.0,Tany,Castron,3772,2,2,poor,FAMILY,G/616/P,Castron,Earth,F,777,P,False,False,True,False,False,False,3
3510,3772_01,Earth,False,G/616/P,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Tarah Castron,True,1,0.0,Tarah,Castron,3772,1,2,poor,FAMILY,G/616/P,Castron,Earth,G,616,P,False,False,True,False,False,False,2
3513,3773_02,Earth,False,F/711/S,TRAPPIST-1e,42.0,False,55.0,0.0,1503.0,0.0,0.0,Joeula Prestonard,True,1,1558.0,Joeula,Prestonard,3773,2,3,rich,FAMILY,F/711/S,Prestonard,Earth,F,711,S,False,False,True,False,False,False,5
3514,3773_03,Earth,False,F/711/S,PSO J318.5-22,23.0,False,0.0,552.0,44.0,0.0,661.0,Wena Prestonard,True,1,1257.0,Wena,Prestonard,3773,3,3,poor,FAMILY,F/711/S,Prestonard,Earth,F,711,S,False,False,True,False,False,False,4
3512,3773_01,Earth,False,F/711/S,PSO J318.5-22,22.0,False,2.0,257.0,348.0,2.0,0.0,Ivanna Prestonard,True,1,609.0,Ivanna,Prestonard,3773,1,3,poor,FAMILY,F/711/S,Prestonard,Earth,F,711,S,False,False,True,False,False,False,4
3516,3774_02,Earth,True,G/617/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Nelly Willy,False,1,0.0,Nelly,Willy,3774,2,3,poor,FAMILY,F/778/P,Willy,Earth,G,617,P,False,False,True,False,False,False,3
3515,3774_01,Earth,False,F/778/P,TRAPPIST-1e,30.0,False,513.0,0.0,0.0,0.0,317.0,Wayney Willy,False,1,830.0,Wayney,Willy,3774,1,3,poor,FAMILY,F/778/P,Willy,Earth,F,778,P,False,False,True,False,False,False,4
3517,3774_03,Earth,False,F/778/P,TRAPPIST-1e,35.0,False,227.0,117.0,394.0,9.0,56.0,Dorah Willy,False,1,803.0,Dorah,Willy,3774,3,3,poor,FAMILY,F/778/P,Willy,Earth,F,778,P,False,False,True,False,False,False,5
3518,3775_01,Mars,True,F/712/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Coate Buche,True,1,0.0,Coate,Buche,3775,1,2,poor,GROUP,F/712/S,Buche,Mars,F,712,S,False,False,True,False,False,False,5
3519,3775_02,Mars,True,F/712/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Colax Killé,True,1,0.0,Colax,Killé,3775,2,2,poor,GROUP,F/712/S,Buche,Mars,F,712,S,False,False,True,False,False,False,5
3520,3776_01,Europa,False,C/134/S,TRAPPIST-1e,29.0,False,2.0,407.0,4509.0,1433.0,9.0,Sinon Gearitte,True,1,6360.0,Sinon,Gearitte,3776,1,1,middle,INDIVIDUAL,C/134/S,Gearitte,Europa,C,134,S,True,False,False,False,False,False,4
3521,3777_01,Europa,True,B/147/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Mareson Clunic,True,1,0.0,Mareson,Clunic,3777,1,1,poor,INDIVIDUAL,B/147/S,Clunic,Europa,B,147,S,True,False,False,False,False,False,5
3522,3778_01,Earth,False,F/713/S,TRAPPIST-1e,48.0,False,0.0,21.0,0.0,0.0,786.0,Geneen Morrencis,True,1,807.0,Geneen,Morrencis,3778,1,1,poor,INDIVIDUAL,F/713/S,Morrencis,Earth,F,713,S,False,False,True,False,False,False,5
3523,3779_01,Earth,False,F/714/S,TRAPPIST-1e,24.0,False,1.0,677.0,13.0,10.0,0.0,Ambert Tranciams,True,1,701.0,Ambert,Tranciams,3779,1,1,poor,INDIVIDUAL,F/714/S,Tranciams,Earth,F,714,S,False,False,True,False,False,False,4
1775,3780_01,Mars,True,F/715/S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Meass Pre,,0,0.0,Meass,Pre,3780,1,1,poor,INDIVIDUAL,F/715/S,Pre,Mars,F,715,S,False,False,True,False,False,False,5
3524,3781_01,Europa,False,A/44/S,TRAPPIST-1e,38.0,False,821.0,960.0,0.0,27.0,321.0,Sabit Spirfuent,False,1,2129.0,Sabit,Spirfuent,3781,1,1,rich,INDIVIDUAL,A/44/S,Spirfuent,Europa,A,44,S,True,False,False,False,False,False,5
1776,3782_01,Mars,False,E/223/P,TRAPPIST-1e,24.0,False,801.0,,1275.0,0.0,0.0,Dow Surry,,0,2076.0,Dow,Surry,3782,1,2,rich,FAMILY,E/223/P,Surry,Mars,E,223,P,True,False,False,False,False,False,4
1777,3782_02,Mars,False,F/779/P,TRAPPIST-1e,65.0,False,5900.0,0.0,17.0,0.0,0.0,Miloss Surry,,0,5917.0,Miloss,Surry,3782,2,2,middle,FAMILY,E/223/P,Surry,Mars,F,779,P,False,False,True,False,False,False,7
3525,3783_01,Earth,False,F/780/P,55 Cancri e,51.0,False,183.0,0.0,1.0,0.0,1103.0,Hilly Wolffy,False,1,1287.0,Hilly,Wolffy,3783,1,1,poor,INDIVIDUAL,F/780/P,Wolffy,Earth,F,780,P,False,False,True,False,False,False,6
3526,3784_01,Earth,False,G/618/P,TRAPPIST-1e,77.0,False,0.0,,131.0,3981.0,108.0,Ale Morrencis,False,1,4220.0,Ale,Morrencis,3784,1,1,rich,INDIVIDUAL,G/618/P,Morrencis,Earth,G,618,P,False,False,True,False,False,False,8
3527,3785_01,Earth,True,G/619/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,False,1,0.0,Viviay,Hanner,3785,1,1,poor,INDIVIDUAL,G/619/P,Hanner,Earth,G,619,P,False,False,True,False,False,False,4
3529,3786_02,Mars,False,D/121/S,TRAPPIST-1e,42.0,False,913.0,4.0,1.0,1465.0,0.0,Quan Birt,False,1,2383.0,Quan,Birt,3786,2,2,rich,FAMILY,E/252/S,Birt,Mars,D,121,S,True,False,False,False,False,False,5
3528,3786_01,Mars,False,E/252/S,TRAPPIST-1e,38.0,True,,0.0,1355.0,0.0,0.0,Fispot Birt,False,1,1355.0,Fispot,Birt,3786,1,2,poor,FAMILY,E/252/S,Birt,Mars,E,252,S,True,False,False,False,False,False,5
3531,3787_02,Mars,False,F/716/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Smals Prie,True,1,0.0,Smals,Prie,3787,2,3,poor,FAMILY,F/716/S,Prie,Mars,F,716,S,False,False,True,False,False,False,2
3532,3787_03,Mars,False,D/122/S,TRAPPIST-1e,,False,132.0,75.0,849.0,0.0,0.0,Guls Prie,True,1,1056.0,Guls,Prie,3787,3,3,poor,FAMILY,F/716/S,Prie,Mars,D,122,S,True,False,False,False,False,False,0
3530,3787_01,Mars,True,F/716/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Sugard Prie,True,1,0.0,Sugard,Prie,3787,1,3,poor,FAMILY,F/716/S,Prie,Mars,F,716,S,False,False,True,False,False,False,6
3533,3788_01,Mars,False,D/127/P,TRAPPIST-1e,25.0,False,519.0,0.0,284.0,0.0,0.0,Pikes Sesa,False,1,803.0,Pikes,Sesa,3788,1,1,poor,INDIVIDUAL,D/127/P,Sesa,Mars,D,127,P,True,False,False,False,False,False,4
3534,3789_01,Earth,True,G/620/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Juane Popelazquez,True,1,0.0,Juane,Popelazquez,3789,1,1,poor,INDIVIDUAL,G/620/S,Popelazquez,Earth,G,620,S,False,False,True,False,False,False,3
3535,3790_01,,True,G/620/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Trick Meyersones,True,1,0.0,Trick,Meyersones,3790,1,1,poor,INDIVIDUAL,G/620/P,Meyersones,,G,620,P,False,False,True,False,False,False,3
1778,3791_01,Europa,False,C/135/S,TRAPPIST-1e,44.0,False,0.0,1440.0,64.0,6289.0,0.0,Miatrix Alvesssidy,,0,7793.0,Miatrix,Alvesssidy,3791,1,1,middle,INDIVIDUAL,C/135/S,Alvesssidy,Europa,C,135,S,True,False,False,False,False,False,5
1779,3792_01,Earth,True,G/621/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Natald Maynardner,,0,0.0,Natald,Maynardner,3792,1,1,poor,INDIVIDUAL,G/621/S,Maynardner,Earth,G,621,S,False,False,True,False,False,False,5
3536,3793_01,Earth,True,G/622/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Troyra Moodsey,True,1,0.0,Troyra,Moodsey,3793,1,1,poor,INDIVIDUAL,G/622/S,Moodsey,Earth,G,622,S,False,False,True,False,False,False,4
1780,3794_01,Earth,True,G/621/P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Judya Alshipson,,0,0.0,Judya,Alshipson,3794,1,1,poor,INDIVIDUAL,G/621/P,Alshipson,Earth,G,621,P,False,False,True,False,False,False,3
3537,3795_01,Europa,True,C/136/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,True,1,0.0,Muonus,Clinarfork,3795,1,1,poor,INDIVIDUAL,C/136/S,Clinarfork,Europa,C,136,S,True,False,False,False,False,False,0
3538,3796_01,Europa,False,B/121/P,55 Cancri e,33.0,False,90.0,26830.0,0.0,27.0,703.0,Dhena Semageary,True,1,27650.0,Dhena,Semageary,3796,1,1,rich,INDIVIDUAL,B/121/P,Semageary,Europa,B,121,P,True,False,False,False,False,False,5
3539,3797_01,Europa,False,B/122/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Couseced,False,1,0.0,Kleeiak,Couseced,3797,1,1,poor,INDIVIDUAL,B/122/P,Couseced,Europa,B,122,P,True,False,False,False,False,False,4
3540,3798_01,Europa,True,E/253/S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,True,1,0.0,Castra,Exibuctich,3798,1,1,poor,INDIVIDUAL,E/253/S,Exibuctich,Europa,E,253,S,True,False,False,False,False,False,7
1781,3799_01,Earth,False,E/224/P,TRAPPIST-1e,18.0,False,,17.0,663.0,0.0,108.0,Tonyn Morron,,0,788.0,Tonyn,Morron,3799,1,1,poor,INDIVIDUAL,E/224/P,Morron,Earth,E,224,P,True,False,False,False,False,False,3
1782,3800_01,Europa,False,C/124/P,55 Cancri e,41.0,False,0.0,3306.0,0.0,143.0,2334.0,Winons Imprank,,0,5783.0,Winons,Imprank,3800,1,1,middle,INDIVIDUAL,C/124/P,Imprank,Europa,C,124,P,True,False,False,False,False,False,5
3541,3801_01,Earth,False,G/622/P,55 Cancri e,27.0,False,0.0,0.0,0.0,36.0,437.0,Mayne Leblanchez,False,1,473.0,Mayne,Leblanchez,3801,1,1,poor,INDIVIDUAL,G/622/P,Leblanchez,Earth,G,622,P,False,False,True,False,False,False,4
1783,3802_01,Earth,False,F/781/P,TRAPPIST-1e,21.0,False,136.0,0.0,3.0,0.0,1206.0,Lina Nichoan,,0,1345.0,Lina,Nichoan,3802,1,1,poor,INDIVIDUAL,F/781/P,Nichoan,Earth,F,781,P,False,False,True,False,False,False,4
3542,3803_01,Mars,False,F/782/P,TRAPPIST-1e,33.0,False,25.0,0.0,1376.0,604.0,0.0,Sts Welte,False,1,2005.0,Sts,Welte,3803,1,1,rich,INDIVIDUAL,F/782/P,Welte,Mars,F,782,P,False,False,True,False,False,False,5
3543,3804_01,Earth,False,F/783/P,TRAPPIST-1e,18.0,False,0.0,17.0,0.0,0.0,784.0,Vivia Harry,False,1,801.0,Vivia,Harry,3804,1,1,poor,INDIVIDUAL,F/783/P,Harry,Earth,F,783,P,False,False,True,False,False,False,3
3544,3805_01,Earth,False,F/784/P,TRAPPIST-1e,36.0,False,357.0,0.0,114.0,0.0,,Frandy Pacerty,False,1,471.0,Frandy,Pacerty,3805,1,1,poor,INDIVIDUAL,F/784/P,Pacerty,Earth,F,784,P,False,False,True,False,False,False,5
1784,3806_01,Earth,True,G/623/P,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Thondy Logannon,,0,0.0,Thondy,Logannon,3806,1,1,poor,INDIVIDUAL,G/623/P,Logannon,Earth,G,623,P,False,False,True,False,False,False,3
3545,3807_01,Earth,True,G/623/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Benew Barnolaney,True,1,0.0,Benew,Barnolaney,3807,1,1,poor,INDIVIDUAL,G/623/S,Barnolaney,Earth,G,623,S,False,False,True,False,False,False,3
1785,3808_01,Earth,False,F/785/P,TRAPPIST-1e,21.0,False,0.0,1059.0,14.0,79.0,0.0,Dawne Melez,,0,1152.0,Dawne,Melez,3808,1,1,poor,INDIVIDUAL,F/785/P,Melez,Earth,F,785,P,False,False,True,False,False,False,4
1786,3809_01,Earth,False,G/624/P,TRAPPIST-1e,29.0,False,0.0,18.0,0.0,851.0,60.0,Chary Wilderssen,,0,929.0,Chary,Wilderssen,3809,1,2,poor,FAMILY,G/624/P,Wilderssen,Earth,G,624,P,False,False,True,False,False,False,4
1787,3809_02,Earth,False,G/624/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Bethew Wilderssen,,0,0.0,Bethew,Wilderssen,3809,2,2,poor,FAMILY,G/624/P,Wilderssen,Earth,G,624,P,False,False,True,False,False,False,3
3546,3810_01,Earth,False,G/624/S,TRAPPIST-1e,51.0,False,406.0,0.0,53.0,0.0,350.0,Tera Trankliney,False,1,809.0,Tera,Trankliney,3810,1,1,poor,INDIVIDUAL,G/624/S,Trankliney,Earth,G,624,S,False,False,True,False,False,False,6
3547,3811_01,Mars,True,F/786/P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,True,1,0.0,Fisps,Frasp,3811,1,2,poor,FAMILY,F/786/P,Frasp,Mars,F,786,P,False,False,True,False,False,False,6
3548,3811_02,Mars,False,D/128/P,TRAPPIST-1e,33.0,False,3361.0,0.0,13.0,15.0,0.0,Sters Frasp,False,1,3389.0,Sters,Frasp,3811,2,2,rich,FAMILY,F/786/P,Frasp,Mars,D,128,P,True,False,False,False,False,False,5
3549,3812_01,Earth,False,F/717/S,TRAPPIST-1e,18.0,False,14.0,651.0,11.0,17.0,,Sonnie Floways,False,1,693.0,Sonnie,Floways,3812,1,1,poor,INDIVIDUAL,F/717/S,Floways,Earth,F,717,S,False,False,True,False,False,False,3
1788,3813_01,Earth,True,G/625/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Perkings,,0,0.0,Sethew,Perkings,3813,1,1,poor,INDIVIDUAL,G/625/P,Perkings,Earth,G,625,P,False,False,True,False,False,False,3
3550,3814_01,Europa,True,D/129/P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Etair Calazy,True,1,0.0,Etair,Calazy,3814,1,1,poor,INDIVIDUAL,D/129/P,Calazy,Europa,D,129,P,True,False,False,False,False,False,6
3551,3815_01,Earth,False,F/787/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,724.0,80.0,Tarah Patteraley,False,1,804.0,Tarah,Patteraley,3815,1,1,poor,INDIVIDUAL,F/787/P,Patteraley,Earth,F,787,P,False,False,True,False,False,False,4
3552,3816_01,Earth,False,E/225/P,TRAPPIST-1e,24.0,False,58.0,0.0,4.0,789.0,54.0,Scotte Carterson,False,1,905.0,Scotte,Carterson,3816,1,1,poor,INDIVIDUAL,E/225/P,Carterson,Earth,E,225,P,True,False,False,False,False,False,4
3553,3817_01,Mars,False,E/226/P,TRAPPIST-1e,20.0,False,984.0,1.0,921.0,0.0,,Poselk Reste,False,1,1906.0,Poselk,Reste,3817,1,1,rich,INDIVIDUAL,E/226/P,Reste,Mars,E,226,P,True,False,False,False,False,False,3
3554,3818_01,Earth,False,,TRAPPIST-1e,32.0,False,0.0,600.0,80.0,0.0,18.0,Rankie Hoodgers,False,1,698.0,Rankie,Hoodgers,3818,1,1,poor,INDIVIDUAL,,Hoodgers,Earth,,-1,,True,False,False,False,False,False,5
1789,3819_01,Earth,False,F/789/P,55 Cancri e,25.0,False,7.0,0.0,87.0,0.0,678.0,Leonyl Pager,,0,772.0,Leonyl,Pager,3819,1,1,poor,INDIVIDUAL,F/789/P,Pager,Earth,F,789,P,False,False,True,False,False,False,4
3555,3820_01,Mars,True,F/790/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,True,1,0.0,Unchal,Ecre,3820,1,1,poor,INDIVIDUAL,F/790/P,Ecre,Mars,F,790,P,False,False,True,False,False,False,4
3556,3821_01,Earth,False,,PSO J318.5-22,,False,0.0,2.0,0.0,0.0,867.0,Violan Mcphernard,False,1,869.0,Violan,Mcphernard,3821,1,1,poor,INDIVIDUAL,,Mcphernard,Earth,,-1,,True,False,False,False,False,False,0
3557,3822_01,Earth,False,F/718/S,PSO J318.5-22,41.0,False,0.0,122.0,0.0,104.0,486.0,Lyny Mcinton,False,1,712.0,Lyny,Mcinton,3822,1,1,poor,INDIVIDUAL,F/718/S,Mcinton,Earth,F,718,S,False,False,True,False,False,False,5
3558,3823_01,Mars,False,F/719/S,TRAPPIST-1e,27.0,False,1192.0,0.0,0.0,0.0,0.0,Crisp Spore,True,1,1192.0,Crisp,Spore,3823,1,1,poor,INDIVIDUAL,F/719/S,Spore,Mars,F,719,S,False,False,True,False,False,False,4
3559,3824_01,Earth,False,G/625/S,PSO J318.5-22,49.0,False,0.0,51.0,101.0,50.0,,Byront Mclardson,True,1,202.0,Byront,Mclardson,3824,1,1,poor,INDIVIDUAL,G/625/S,Mclardson,Earth,G,625,S,False,False,True,False,False,False,5
1790,3825_01,Earth,False,G/626/P,TRAPPIST-1e,45.0,False,438.0,294.0,42.0,0.0,133.0,Jodia Litthews,,0,907.0,Jodia,Litthews,3825,1,1,poor,INDIVIDUAL,G/626/P,Litthews,Earth,G,626,P,False,False,True,False,False,False,5
